"Sample ID","Taxon","Kingdom/SuperKingdom","Phylum","Class","Order","Family","Genus","Species","Relative Abundance","Absolute Abundance"
"MBSMPL0020-15-1089","1485","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 2","N/A","0.001359","35"
"MBSMPL0020-15-1089","1578","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","N/A","0.000777","20"
"MBSMPL0020-15-1089","1654","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","N/A","0.000311","8"
"MBSMPL0020-15-1089","1678","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","N/A","0.152819","3936"
"MBSMPL0020-15-1089","1681","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium bifidum","0.027993","721"
"MBSMPL0020-15-1089","2383","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Epulopiscium","N/A","0.015297","394"
"MBSMPL0020-15-1089","28123","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas asaccharolytica","0.000349","9"
"MBSMPL0020-15-1089","28125","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella bivia","0.000272","7"
"MBSMPL0020-15-1089","28128","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella corporis","0.000388","10"
"MBSMPL0020-15-1089","29465","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","N/A","0.434074","11180"
"MBSMPL0020-15-1089","32207","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","N/A","0.000194","5"
"MBSMPL0020-15-1190","286","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","N/A","0.00032","10"
"MBSMPL0020-15-1190","N/A","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","N/A","0.000448","14"
"MBSMPL0020-15-1190","561","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella","N/A","0.171581","5365"
"MBSMPL0020-15-1190","570","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","N/A","0.000384","12"
"MBSMPL0020-15-1190","724","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","N/A","0.0008","25"
"MBSMPL0020-15-1190","816","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","N/A","0.008699","272"
"MBSMPL0020-15-1190","821","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides vulgatus","0.605699","18939"
"MBSMPL0020-15-1190","853","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","0.000672","21"
"MBSMPL0020-15-1190","1301","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","N/A","0.001311","41"
"MBSMPL0020-15-1190","1350","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","N/A","0.002622","82"
"MBSMPL0020-15-1190","1485","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","N/A","0.004701","147"
"MBSMPL0020-15-1190","1522","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","[Clostridium] innocuum group","N/A","0.001343","42"
"MBSMPL0020-15-1190","1578","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","N/A","0.014008","438"
"MBSMPL0020-15-1190","1678","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","N/A","0.036523","1142"
"MBSMPL0020-15-1190","2086","Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Anaeroplasma","N/A","0.005213","163"
"MBSMPL0020-15-1190","33038","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group","N/A","0.089197","2789"
"MBSMPL0020-15-1190","39492","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","[Eubacterium] siraeum group","N/A","0.000352","11"
"MBSMPL0020-15-1190","40545","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella wadsworthensis","0.001087","34"
"MBSMPL0020-15-1190","46503","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae","0.00016","5"
"MBSMPL0020-15-1190","47678","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae","0.000288","9"
"MBSMPL0020-15-1190","171549","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","N/A","N/A","N/A","0.000096","3"
"MBSMPL0020-15-1190","216851","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","N/A","0.001247","39"
"MBSMPL0020-15-1190","261299","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter","Intestinibacter bartlettii","0.000959","30"
"MBSMPL0020-15-1190","292800","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor","Flavonifractor plautii","0.037834","1183"
"MBSMPL0020-15-1190","328814","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii","0.000128","4"
"MBSMPL0020-15-1190","360807","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","0.001023","32"
"MBSMPL0020-15-1190","375288","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","N/A","0.000704","22"
"MBSMPL0020-15-1190","572511","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","N/A","0.0008","25"
"MBSMPL0020-15-1190","1506553","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","N/A","0.005053","158"
"MBSMPL0020-15-1190","1738645","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Caproiciproducens","N/A","0.000256","8"
"MBSMPL0020-15-1190","1766253","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","N/A","0.000448","14"
"MBSMPL0020-15-1190","2005473","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","N/A","N/A","0.000991","31"
"MBSMPL0020-15-1190","N/A","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","N/A","N/A","N/A","0.000096","3"
"MBSMPL0020-15-1190","N/A","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group","N/A","0.002079","65"
"MBSMPL0020-15-1190","N/A","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] hallii group","N/A","0.000256","8"
"MBSMPL0020-15-1190","N/A","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis","N/A","0.002015","63"
"MBSMPL0020-15-1190","N/A","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","N/A","N/A","0.000096","3"
"MBSMPL0020-15-1190","469","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","N/A","0.000512","16"
"MBSMPL0020-15-1191","1766253","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","N/A","0.001246","38"
"MBSMPL0020-15-1191","1738645","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Caproiciproducens","N/A","0.000164","5"
"MBSMPL0020-15-1191","N/A","Bacteria","Firmicutes","Bacilli","RF39","N/A","N/A","N/A","0.000066","2"
"MBSMPL0020-15-1191","N/A","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group","N/A","0.000393","12"
"MBSMPL0020-15-1191","N/A","Bacteria","Firmicutes","Clostridia","Oscillospirales","Butyricicoccaceae","N/A","N/A","0.004033","123"
"MBSMPL0020-15-1191","N/A","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis","N/A","0.004164","127"
"MBSMPL0020-15-1191","N/A","Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group","N/A","N/A","0.000164","5"
"MBSMPL0020-15-1191","286","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","N/A","0.00082","25"
"MBSMPL0020-15-1191","561","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella","N/A","0.058231","1776"
"MBSMPL0020-15-1191","724","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","N/A","0.001049","32"
"MBSMPL0020-15-1191","816","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","N/A","0.035214","1074"
"MBSMPL0020-15-1191","821","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides vulgatus","0.614807","18751"
"MBSMPL0020-15-1191","824","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter gracilis","0.003082","94"
"MBSMPL0020-15-1191","853","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","0.000918","28"
"MBSMPL0020-15-1191","970","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Selenomonas","N/A","0.000262","8"
"MBSMPL0020-15-1191","1263","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","N/A","0.000361","11"
"MBSMPL0020-15-1191","1301","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","N/A","0.002394","73"
"MBSMPL0020-15-1191","1350","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","N/A","0.000295","9"
"MBSMPL0020-15-1191","1485","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","N/A","0.002164","66"
"MBSMPL0020-15-1191","1522","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","[Clostridium] innocuum group","N/A","0.006951","212"
"MBSMPL0020-15-1191","1547","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Erysipelatoclostridium ramosum","0.035181","1073"
"MBSMPL0020-15-1191","1578","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","N/A","0.013377","408"
"MBSMPL0020-15-1191","1654","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","N/A","0.000131","4"
"MBSMPL0020-15-1191","1678","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","N/A","0.040231","1227"
"MBSMPL0020-15-1191","29465","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","N/A","0.000918","28"
"MBSMPL0020-15-1191","29466","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","Veillonella parvula","0.002197","67"
"MBSMPL0020-15-1191","33038","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group","N/A","0.13148","4010"
"MBSMPL0020-15-1191","33039","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] torques group","N/A","0.000393","12"
"MBSMPL0020-15-1191","39485","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] eligens group","N/A","0.000197","6"
"MBSMPL0020-15-1191","46503","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae","0.000361","11"
"MBSMPL0020-15-1191","165779","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerococcus","N/A","N/A","0.000164","5"
"MBSMPL0020-15-1191","186801","Bacteria","Firmicutes","Clostridia","N/A","N/A","N/A","N/A","0.000131","4"
"MBSMPL0020-15-1191","186803","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","N/A","N/A","0.000393","12"
"MBSMPL0020-15-1191","261299","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter","Intestinibacter bartlettii","0.006033","184"
"MBSMPL0020-15-1191","292800","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor","Flavonifractor plautii","0.018853","575"
"MBSMPL0020-15-1191","308994","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister","Dialister propionicifaciens","0.000197","6"
"MBSMPL0020-15-1191","360807","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","0.000557","17"
"MBSMPL0020-15-1191","487175","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Parasutterella excrementihominis","0.000689","21"
"MBSMPL0020-15-1191","990719","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","N/A","N/A","0.000066","2"
"MBSMPL0020-15-1191","1506553","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","N/A","0.01105","337"
"MBSMPL0020-15-1191","1686313","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fenollaria","N/A","N/A","0.000131","4"
"MBSMPL0020-15-1191","1912894","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides kribbi","0.000492","15"
"MBSMPL0020-15-1192","261299","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter","Intestinibacter bartlettii","0.009552","414"
"MBSMPL0020-15-1192","189330","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","N/A","0.009459","410"
"MBSMPL0020-15-1192","360807","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","0.004245","184"
"MBSMPL0020-15-1192","1115758","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","Romboutsia ilealis","0.000346","15"
"MBSMPL0020-15-1192","1505652","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Terrisporobacter","N/A","0.000277","12"
"MBSMPL0020-15-1192","1505660","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Asaccharospora","N/A","0.000046","2"
"MBSMPL0020-15-1192","1649459","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Hungatella","N/A","0.002584","112"
"MBSMPL0020-15-1192","1766253","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","N/A","0.017535","760"
"MBSMPL0020-15-1192","N/A","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] fissicatena group","N/A","0.003622","157"
"MBSMPL0020-15-1192","N/A","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","N/A","0.0003","13"
"MBSMPL0020-15-1192","286","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","N/A","0.000162","7"
"MBSMPL0020-15-1192","561","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella","N/A","0.022449","973"
"MBSMPL0020-15-1192","570","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","N/A","0.0009","39"
"MBSMPL0020-15-1192","724","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","N/A","0.019265","835"
"MBSMPL0020-15-1192","816","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","N/A","0.517039","22410"
"MBSMPL0020-15-1192","1268","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","N/A","N/A","0.000069","3"
"MBSMPL0020-15-1192","1301","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","N/A","0.004476","194"
"MBSMPL0020-15-1192","1350","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","N/A","0.002792","121"
"MBSMPL0020-15-1192","1378","Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella","N/A","0.000208","9"
"MBSMPL0020-15-1192","1485","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","N/A","0.020534","890"
"MBSMPL0020-15-1192","1522","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","[Clostridium] innocuum group","N/A","0.005283","229"
"MBSMPL0020-15-1192","1547","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Erysipelatoclostridium ramosum","0.012713","551"
"MBSMPL0020-15-1192","1578","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","N/A","0.016335","708"
"MBSMPL0020-15-1192","1678","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","N/A","0.050712","2198"
"MBSMPL0020-15-1192","29465","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","N/A","0.078998","3424"
"MBSMPL0020-15-1192","29466","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","Veillonella parvula","0.002007","87"
"MBSMPL0020-15-1192","32207","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","N/A","0.000069","3"
"MBSMPL0020-15-1192","33038","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group","N/A","0.120365","5217"
"MBSMPL0020-15-1192","39485","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] eligens group","N/A","0.041275","1789"
"MBSMPL0020-15-1192","46124","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella adiacens","0.000808","35"
"MBSMPL0020-15-1192","55565","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces graevenitzii","0.000185","8"
"MBSMPL0020-15-1192","80865","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","N/A","0.000069","3"
"MBSMPL0020-15-1192","84112","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthella","Eggerthella lenta","0.000231","10"
"MBSMPL0020-15-1192","186803","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","N/A","N/A","0.017442","756"
"MBSMPL0020-15-1192","187326","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera","Megasphaera micronuciformis","0.008675","376"
"MBSMPL0020-15-1192","301301","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","0.008975","389"
"MBSMPL0020-15-1193","561","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella","N/A","0.017574","93"
"MBSMPL0020-15-1193","286","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","N/A","0.000945","5"
"MBSMPL0020-15-1193","724","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","N/A","0.042895","227"
"MBSMPL0020-15-1193","816","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","N/A","0.527211","2790"
"MBSMPL0020-15-1193","1350","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","N/A","0.000378","2"
"MBSMPL0020-15-1193","1485","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","N/A","0.017007","90"
"MBSMPL0020-15-1193","1522","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","[Clostridium] innocuum group","N/A","0.008314","44"
"MBSMPL0020-15-1193","1547","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Erysipelatoclostridium ramosum","0.00737","39"
"MBSMPL0020-15-1193","1578","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","N/A","0.003779","20"
"MBSMPL0020-15-1193","1678","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","N/A","0.058201","308"
"MBSMPL0020-15-1193","29465","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","N/A","0.03647","193"
"MBSMPL0020-15-1193","33038","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group","N/A","0.038171","202"
"MBSMPL0020-15-1193","39485","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] eligens group","N/A","0.142668","755"
"MBSMPL0020-15-1193","186803","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","N/A","N/A","0.002834","15"
"MBSMPL0020-15-1193","187326","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera","Megasphaera micronuciformis","0.002268","12"
"MBSMPL0020-15-1193","189330","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","N/A","0.017574","93"
"MBSMPL0020-15-1193","261299","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter","Intestinibacter bartlettii","0.016818","89"
"MBSMPL0020-15-1193","301301","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","0.005858","31"
"MBSMPL0020-15-1193","360807","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","0.012094","64"
"MBSMPL0020-15-1193","572511","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","N/A","0.004724","25"
"MBSMPL0020-15-1193","871665","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis","0.002834","15"
"MBSMPL0020-15-1193","1649459","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Hungatella","N/A","0.004913","26"
"MBSMPL0020-15-1193","1766253","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","N/A","0.013605","72"
"MBSMPL0020-15-1193","199","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter concisus","0.000378","2"
"MBSMPL0020-15-1193","570","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","N/A","0.015117","80"
"MBSMPL0020-15-1194","544","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","N/A","0.004997","81"
"MBSMPL0020-15-1194","N/A","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] fissicatena group","N/A","0.008574","139"
"MBSMPL0020-15-1194","724","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","N/A","0.047869","776"
"MBSMPL0020-15-1194","816","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","N/A","0.435754","7064"
"MBSMPL0020-15-1194","1301","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","N/A","0.003701","60"
"MBSMPL0020-15-1194","1350","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","N/A","0.00148","24"
"MBSMPL0020-15-1194","1485","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","N/A","0.017272","280"
"MBSMPL0020-15-1194","1522","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","[Clostridium] innocuum group","N/A","0.010795","175"
"MBSMPL0020-15-1194","1547","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Erysipelatoclostridium ramosum","0.003516","57"
"MBSMPL0020-15-1194","1578","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","N/A","0.000864","14"
"MBSMPL0020-15-1194","1678","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","N/A","0.071556","1160"
"MBSMPL0020-15-1194","29465","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","N/A","0.021035","341"
"MBSMPL0020-15-1194","33038","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group","N/A","0.156807","2542"
"MBSMPL0020-15-1194","39485","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] eligens group","N/A","0.06582","1067"
"MBSMPL0020-15-1194","186803","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","N/A","N/A","0.008389","136"
"MBSMPL0020-15-1194","187326","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Megasphaera","Megasphaera micronuciformis","0.004565","74"
"MBSMPL0020-15-1194","189330","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","N/A","0.029178","473"
"MBSMPL0020-15-1194","261299","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter","Intestinibacter bartlettii","0.004195","68"
"MBSMPL0020-15-1194","572511","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","N/A","0.090988","1475"
"MBSMPL0020-15-1194","1115758","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","Romboutsia ilealis","0.000679","11"
"MBSMPL0020-15-1194","1649459","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Hungatella","N/A","0.004812","78"
